order_id,order_date,customer_id,product_id,product_name,category,unit_price,quantity,discount,sales,cogs,profit,region
O200677,2024-06-28,C100463,P3005,Furniture Item 5,Furniture,764.38,2,0.1,1375.88,848.86,527.02,South
O200678,2025-06-22,C100756,P5016,Accessories Item 16,Accessories,1442.31,1,0.15,1225.96,645.06,580.9,West
O200679,2023-03-09,C100661,P1006,Office Supplies Item 6,Office Supplies,309.21,1,0.1,278.29,152.28,126.01,Central
O200680,2022-11-29,C100146,P4005,Consumables Item 5,Consumables,1091.68,7,0.0,7641.76,3143.31,4498.45,South
O200681,2024-10-22,C100478,P2001,Technology Item 1,Technology,2209.18,2,0.0,4418.36,3156.36,1262.0,South
O200682,2023-09-29,C100828,P1004,Office Supplies Item 4,Office Supplies,601.69,2,0.0,1203.38,947.94,255.44,West
O200683,2025-06-01,C100890,P1003,Office Supplies Item 3,Office Supplies,468.91,3,0.0,1406.73,995.7,411.03,South
O200684,2025-09-13,C100653,P2010,Technology Item 10,Technology,545.3,3,0.1,1472.31,894.11,578.2,Central
O200685,2023-10-22,C100408,P2011,Technology Item 11,Technology,4293.44,3,0.05,12236.3,8944.78,3291.52,East
O200686,2023-03-19,C100286,P2014,Technology Item 14,Technology,3038.06,4,0.0,12152.24,9030.96,3121.28,Central
O200687,2022-11-29,C100898,P5003,Accessories Item 3,Accessories,117.58,4,0.05,446.8,276.04,170.76,East
O200688,2025-05-19,C100851,P1020,Office Supplies Item 20,Office Supplies,891.62,2,0.0,1783.24,1381.77,401.47,West
O200689,2024-03-10,C100111,P5007,Accessories Item 7,Accessories,687.81,2,0.2,1100.5,453.48,647.02,South
O200690,2025-08-10,C100620,P3014,Furniture Item 14,Furniture,668.13,4,0.1,2405.27,971.82,1433.45,South
O200691,2024-08-16,C100879,P2005,Technology Item 5,Technology,4160.53,2,0.1,7488.95,3239.6,4249.35,South
O200692,2025-02-05,C100793,P1015,Office Supplies Item 15,Office Supplies,1276.5,2,0.0,2553.0,1080.28,1472.72,West
O200693,2023-10-17,C100050,P2018,Technology Item 18,Technology,362.51,3,0.0,1087.53,619.72,467.81,West
O200694,2024-05-07,C100014,P2003,Technology Item 3,Technology,1102.81,5,0.0,5514.05,4279.61,1234.44,South
O200695,2023-08-26,C100134,P3012,Furniture Item 12,Furniture,806.55,3,0.0,2419.65,1621.38,798.27,South
O200696,2023-01-03,C100588,P4006,Consumables Item 6,Consumables,1311.65,1,0.0,1311.65,870.65,441.0,South
O200697,2024-11-24,C100596,P3017,Furniture Item 17,Furniture,715.82,5,0.2,2863.28,1586.13,1277.15,West
O200698,2024-12-09,C100343,P3017,Furniture Item 17,Furniture,715.82,5,0.0,3579.1,2195.8,1383.3,South
O200699,2025-02-11,C100670,P4019,Consumables Item 19,Consumables,1074.49,3,0.0,3223.47,1681.59,1541.88,South
O200700,2023-04-15,C100286,P3012,Furniture Item 12,Furniture,806.55,2,0.0,1613.1,979.37,633.73,East
O200701,2024-03-20,C100934,P2015,Technology Item 15,Technology,89.72,7,0.0,628.04,438.79,189.25,East
O200702,2025-01-01,C100314,P4014,Consumables Item 14,Consumables,1259.98,4,0.15,4283.93,2670.93,1613.0,South
O200703,2025-02-10,C100606,P1014,Office Supplies Item 14,Office Supplies,962.37,1,0.0,962.37,546.19,416.18,West
O200704,2025-03-07,C100297,P5011,Accessories Item 11,Accessories,385.85,3,0.2,926.04,683.39,242.65,East
O200705,2025-01-14,C100606,P1014,Office Supplies Item 14,Office Supplies,962.37,3,0.0,2887.11,1486.8,1400.31,East
O200706,2024-11-30,C100569,P5019,Accessories Item 19,Accessories,123.42,3,0.2,296.21,175.53,120.68,West
O200707,2025-02-10,C100164,P2013,Technology Item 13,Technology,2603.81,4,0.0,10415.24,8241.15,2174.09,East
O200708,2023-08-10,C100832,P3012,Furniture Item 12,Furniture,806.55,4,0.05,3064.89,2411.85,653.04,East
O200709,2023-11-14,C100497,P1001,Office Supplies Item 1,Office Supplies,53.51,2,0.0,107.02,43.08,63.94,East
O200710,2023-05-17,C100610,P2014,Technology Item 14,Technology,3038.06,4,0.05,11544.63,7075.63,4469.0,South
O200711,2025-08-11,C100016,P1019,Office Supplies Item 19,Office Supplies,414.61,2,0.05,787.76,421.27,366.49,East
O200712,2025-08-20,C100344,P2004,Technology Item 4,Technology,1323.25,4,0.0,5293.0,2733.78,2559.22,West
O200713,2024-05-09,C100078,P1004,Office Supplies Item 4,Office Supplies,601.69,2,0.0,1203.38,768.36,435.02,West
O200714,2023-10-22,C100346,P2016,Technology Item 16,Technology,1535.17,1,0.2,1228.14,710.51,517.63,Central
O200715,2025-09-06,C100072,P4017,Consumables Item 17,Consumables,267.63,4,0.0,1070.52,742.02,328.5,East
O200716,2024-07-31,C100270,P3018,Furniture Item 18,Furniture,1136.61,2,0.15,1932.24,793.87,1138.37,West
O200717,2023-11-14,C100287,P2012,Technology Item 12,Technology,3897.09,6,0.05,22213.41,17121.13,5092.28,East
O200718,2024-09-10,C100066,P1009,Office Supplies Item 9,Office Supplies,75.25,1,0.0,75.25,47.18,28.07,South
O200719,2024-03-20,C100880,P4020,Consumables Item 20,Consumables,1460.03,4,0.0,5840.12,3934.06,1906.06,Central
O200720,2025-04-17,C100068,P4007,Consumables Item 7,Consumables,334.97,4,0.2,1071.9,687.98,383.92,East
O200721,2023-01-15,C100193,P1020,Office Supplies Item 20,Office Supplies,891.62,3,0.0,2674.86,2128.26,546.6,South
O200722,2023-06-19,C100055,P4014,Consumables Item 14,Consumables,1259.98,3,0.0,3779.94,3003.24,776.7,East
O200723,2025-06-19,C100980,P4002,Consumables Item 2,Consumables,643.15,3,0.05,1832.98,1180.36,652.62,West
O200724,2023-08-29,C100379,P3018,Furniture Item 18,Furniture,1136.61,3,0.0,3409.83,2296.81,1113.02,Central
O200725,2024-10-26,C100974,P2002,Technology Item 2,Technology,613.05,2,0.1,1103.49,714.43,389.06,West
O200726,2023-06-03,C100168,P4007,Consumables Item 7,Consumables,334.97,2,0.0,669.94,351.23,318.71,Central
O200727,2023-01-08,C100409,P4015,Consumables Item 15,Consumables,978.0,5,0.0,4890.0,2332.75,2557.25,East
O200728,2023-11-28,C100508,P5009,Accessories Item 9,Accessories,83.46,1,0.0,83.46,46.83,36.63,Central
O200729,2023-07-25,C100537,P3008,Furniture Item 8,Furniture,774.16,5,0.0,3870.8,2605.45,1265.35,West
O200730,2025-10-28,C100643,P1008,Office Supplies Item 8,Office Supplies,1378.19,4,0.0,5512.76,2328.54,3184.22,East
O200731,2024-07-03,C100837,P4013,Consumables Item 13,Consumables,756.61,2,0.05,1437.56,870.76,566.8,Central
O200732,2025-08-05,C100102,P1015,Office Supplies Item 15,Office Supplies,1276.5,2,0.1,2297.7,1294.43,1003.27,South
O200733,2025-06-19,C100886,P2012,Technology Item 12,Technology,3897.09,5,0.05,18511.18,11310.22,7200.96,West
O200734,2024-10-28,C100794,P3013,Furniture Item 13,Furniture,1077.46,5,0.0,5387.3,4008.64,1378.66,Central
O200735,2024-09-03,C100808,P4007,Consumables Item 7,Consumables,334.97,3,0.0,1004.91,421.1,583.81,Central
O200736,2023-12-28,C100806,P1004,Office Supplies Item 4,Office Supplies,601.69,1,0.15,511.44,360.8,150.64,South
O200737,2023-02-23,C100422,P2010,Technology Item 10,Technology,545.3,1,0.0,545.3,363.59,181.71,East
O200738,2023-06-08,C100964,P1013,Office Supplies Item 13,Office Supplies,945.16,1,0.0,945.16,455.13,490.03,Central
O200739,2022-12-01,C100775,P2001,Technology Item 1,Technology,2209.18,2,0.0,4418.36,3064.9,1353.46,Central
O200740,2024-07-09,C100478,P3001,Furniture Item 1,Furniture,388.34,1,0.0,388.34,232.44,155.9,East
O200741,2024-04-22,C100926,P1019,Office Supplies Item 19,Office Supplies,414.61,2,0.0,829.22,491.24,337.98,West
O200742,2024-11-08,C100120,P3008,Furniture Item 8,Furniture,774.16,4,0.1,2786.98,1653.32,1133.66,West
O200743,2025-08-22,C100915,P5006,Accessories Item 6,Accessories,15.68,2,0.15,26.66,20.79,5.87,South
O200744,2025-03-20,C100743,P4003,Consumables Item 3,Consumables,171.17,4,0.0,684.68,532.51,152.17,Central
O200745,2023-02-09,C100291,P1020,Office Supplies Item 20,Office Supplies,891.62,3,0.1,2407.37,1842.71,564.66,East
O200746,2025-10-17,C100488,P4004,Consumables Item 4,Consumables,50.47,5,0.0,252.35,190.45,61.9,East
O200747,2024-09-22,C100161,P2017,Technology Item 17,Technology,3583.54,6,0.0,21501.24,8923.77,12577.47,Central
O200748,2025-05-29,C100673,P2011,Technology Item 11,Technology,4293.44,2,0.05,8157.54,4570.16,3587.38,Central
O200749,2023-10-07,C100078,P4014,Consumables Item 14,Consumables,1259.98,3,0.0,3779.94,2865.01,914.93,East
O200750,2025-03-10,C100038,P1018,Office Supplies Item 18,Office Supplies,982.11,1,0.0,982.11,689.49,292.62,West
O200751,2025-09-09,C100394,P1020,Office Supplies Item 20,Office Supplies,891.62,3,0.05,2541.12,1480.62,1060.5,South
O200752,2022-12-08,C100441,P5002,Accessories Item 2,Accessories,19.27,1,0.1,17.34,12.3,5.04,East
O200753,2024-08-21,C100540,P1011,Office Supplies Item 11,Office Supplies,610.7,3,0.05,1740.5,841.14,899.36,West
O200754,2025-05-16,C100462,P5006,Accessories Item 6,Accessories,15.68,3,0.0,47.04,30.1,16.94,Central
O200755,2025-09-15,C100612,P3004,Furniture Item 4,Furniture,1197.1,1,0.0,1197.1,734.06,463.04,Central
O200756,2024-01-28,C100294,P5002,Accessories Item 2,Accessories,19.27,4,0.0,77.08,48.52,28.56,Central
O200757,2024-11-06,C100400,P4004,Consumables Item 4,Consumables,50.47,3,0.0,151.41,104.28,47.13,West
O200758,2025-01-27,C100636,P2014,Technology Item 14,Technology,3038.06,2,0.1,5468.51,4265.0,1203.51,South
O200759,2024-12-12,C100917,P5007,Accessories Item 7,Accessories,687.81,4,0.05,2613.68,1321.49,1292.19,East
O200760,2022-11-13,C100092,P4005,Consumables Item 5,Consumables,1091.68,1,0.0,1091.68,767.69,323.99,West
O200761,2025-05-03,C100767,P3015,Furniture Item 15,Furniture,1408.62,5,0.15,5986.63,3939.54,2047.09,West
O200762,2025-05-09,C100609,P4014,Consumables Item 14,Consumables,1259.98,2,0.0,2519.96,1708.68,811.28,East
O200763,2025-02-02,C100006,P1001,Office Supplies Item 1,Office Supplies,53.51,1,0.05,50.83,29.05,21.78,Central
O200764,2023-11-06,C100681,P2018,Technology Item 18,Technology,362.51,6,0.0,2175.06,1691.83,483.23,East
O200765,2023-09-28,C100895,P1009,Office Supplies Item 9,Office Supplies,75.25,6,0.0,451.5,267.23,184.27,West
O200766,2023-07-19,C100271,P5015,Accessories Item 15,Accessories,191.35,3,0.0,574.05,257.54,316.51,West
O200767,2024-09-27,C100620,P4011,Consumables Item 11,Consumables,470.52,2,0.2,752.83,506.11,246.72,Central
O200768,2024-09-17,C100899,P1017,Office Supplies Item 17,Office Supplies,816.15,2,0.0,1632.3,737.06,895.24,South
O200769,2025-06-07,C100811,P5019,Accessories Item 19,Accessories,123.42,1,0.0,123.42,65.3,58.12,East
O200770,2023-11-22,C100559,P3012,Furniture Item 12,Furniture,806.55,3,0.0,2419.65,1188.54,1231.11,South
O200771,2025-01-29,C100099,P1018,Office Supplies Item 18,Office Supplies,982.11,3,0.0,2946.33,1813.68,1132.65,South
O200772,2024-02-11,C100526,P4003,Consumables Item 3,Consumables,171.17,2,0.0,342.34,184.52,157.82,East
O200773,2023-01-08,C100194,P2013,Technology Item 13,Technology,2603.81,2,0.1,4686.86,2174.43,2512.43,South
O200774,2023-05-19,C100157,P1004,Office Supplies Item 4,Office Supplies,601.69,3,0.0,1805.07,1293.02,512.05,Central
O200775,2023-06-04,C100900,P5007,Accessories Item 7,Accessories,687.81,3,0.15,1753.92,1030.25,723.67,South
O200776,2023-05-31,C100666,P4015,Consumables Item 15,Consumables,978.0,1,0.0,978.0,568.98,409.02,South
O200777,2024-03-22,C100115,P3012,Furniture Item 12,Furniture,806.55,1,0.0,806.55,608.58,197.97,South
O200778,2022-11-16,C100396,P1009,Office Supplies Item 9,Office Supplies,75.25,2,0.0,150.5,92.64,57.86,West
O200779,2025-04-02,C100770,P4004,Consumables Item 4,Consumables,50.47,2,0.05,95.89,65.58,30.31,Central
O200780,2023-09-28,C100657,P2010,Technology Item 10,Technology,545.3,2,0.0,1090.6,579.36,511.24,West
O200781,2024-10-17,C100803,P1008,Office Supplies Item 8,Office Supplies,1378.19,2,0.0,2756.38,1721.4,1034.98,West
O200782,2024-05-04,C100522,P1005,Office Supplies Item 5,Office Supplies,367.17,3,0.1,991.36,684.6,306.76,East
O200783,2025-05-30,C100880,P4016,Consumables Item 16,Consumables,924.52,5,0.1,4160.34,2157.51,2002.83,West
O200784,2023-07-14,C100214,P4003,Consumables Item 3,Consumables,171.17,2,0.05,325.22,219.66,105.56,South
O200785,2025-07-19,C100745,P1001,Office Supplies Item 1,Office Supplies,53.51,3,0.15,136.45,85.62,50.83,South
O200786,2024-10-28,C100683,P1015,Office Supplies Item 15,Office Supplies,1276.5,5,0.0,6382.5,3661.5,2721.0,South
O200787,2025-03-29,C100533,P5009,Accessories Item 9,Accessories,83.46,2,0.0,166.92,114.37,52.55,East
O200788,2025-01-23,C100015,P5002,Accessories Item 2,Accessories,19.27,4,0.1,69.37,36.54,32.83,Central
O200789,2024-08-10,C100419,P2018,Technology Item 18,Technology,362.51,1,0.0,362.51,248.61,113.9,Central
O200790,2025-07-27,C100368,P3002,Furniture Item 2,Furniture,1401.3,2,0.0,2802.6,1738.86,1063.74,East
O200791,2024-02-14,C100638,P3006,Furniture Item 6,Furniture,1126.74,4,0.05,4281.61,2133.28,2148.33,West
O200792,2024-09-20,C100853,P3013,Furniture Item 13,Furniture,1077.46,1,0.0,1077.46,719.0,358.46,West
O200793,2024-09-30,C100853,P2006,Technology Item 6,Technology,1048.28,2,0.0,2096.56,1580.61,515.95,South
O200794,2024-03-21,C100213,P4001,Consumables Item 1,Consumables,1495.23,7,0.05,9943.28,5210.33,4732.95,South
O200795,2025-07-19,C100700,P4007,Consumables Item 7,Consumables,334.97,3,0.1,904.42,655.64,248.78,South
O200796,2025-08-06,C100684,P3014,Furniture Item 14,Furniture,668.13,2,0.0,1336.26,714.17,622.09,West
O200797,2025-01-12,C100992,P2002,Technology Item 2,Technology,613.05,4,0.0,2452.2,1786.3,665.9,East
O200798,2025-02-08,C100759,P2006,Technology Item 6,Technology,1048.28,3,0.0,3144.84,1322.28,1822.56,South
O200799,2023-06-02,C100005,P5003,Accessories Item 3,Accessories,117.58,4,0.0,470.32,189.49,280.83,East
O200800,2023-04-18,C100231,P3020,Furniture Item 20,Furniture,1296.14,5,0.0,6480.7,2885.89,3594.81,West
O200801,2025-07-05,C100201,P2019,Technology Item 19,Technology,1281.18,2,0.0,2562.36,1920.69,641.67,East
O200802,2023-03-26,C100885,P2016,Technology Item 16,Technology,1535.17,3,0.05,4375.23,2684.15,1691.08,South
O200803,2024-03-30,C100402,P2001,Technology Item 1,Technology,2209.18,2,0.0,4418.36,2817.33,1601.03,East
O200804,2024-01-27,C100149,P3001,Furniture Item 1,Furniture,388.34,2,0.2,621.34,457.85,163.49,East
O200805,2022-12-30,C100584,P3008,Furniture Item 8,Furniture,774.16,2,0.0,1548.32,650.69,897.63,Central
O200806,2024-04-11,C100492,P2006,Technology Item 6,Technology,1048.28,4,0.2,3354.5,1861.22,1493.28,East
O200807,2025-08-20,C100226,P4003,Consumables Item 3,Consumables,171.17,6,0.0,1027.02,674.99,352.03,South
O200808,2024-02-17,C100586,P4017,Consumables Item 17,Consumables,267.63,3,0.0,802.89,451.12,351.77,West
O200809,2024-11-26,C100819,P2016,Technology Item 16,Technology,1535.17,4,0.0,6140.68,2535.19,3605.49,South
O200810,2024-12-21,C100169,P2004,Technology Item 4,Technology,1323.25,2,0.05,2514.17,1660.3,853.87,Central
O200811,2024-01-07,C100761,P5010,Accessories Item 10,Accessories,678.1,3,0.1,1830.87,1018.99,811.88,Central
O200812,2023-12-06,C100792,P2001,Technology Item 1,Technology,2209.18,3,0.05,6296.16,2566.84,3729.32,South
O200813,2022-12-27,C101000,P1018,Office Supplies Item 18,Office Supplies,982.11,5,0.05,4665.02,2184.2,2480.82,West
O200814,2025-07-30,C100152,P1015,Office Supplies Item 15,Office Supplies,1276.5,6,0.0,7659.0,3730.18,3928.82,West
O200815,2023-05-05,C100224,P4019,Consumables Item 19,Consumables,1074.49,3,0.0,3223.47,1947.77,1275.7,East
O200816,2023-12-03,C100504,P1006,Office Supplies Item 6,Office Supplies,309.21,5,0.0,1546.05,733.68,812.37,East
O200817,2024-06-27,C100737,P3003,Furniture Item 3,Furniture,200.93,3,0.0,602.79,328.24,274.55,Central
O200818,2024-12-27,C100550,P2011,Technology Item 11,Technology,4293.44,1,0.1,3864.1,2705.9,1158.2,East
O200819,2023-04-07,C100044,P2008,Technology Item 8,Technology,1671.55,2,0.15,2841.64,2054.76,786.88,West
O200820,2024-06-11,C100697,P1008,Office Supplies Item 8,Office Supplies,1378.19,5,0.0,6890.95,4948.84,1942.11,West
O200821,2024-02-09,C100504,P2009,Technology Item 9,Technology,2991.89,3,0.1,8078.1,5477.22,2600.88,Central
O200822,2024-01-20,C100955,P2001,Technology Item 1,Technology,2209.18,3,0.0,6627.54,4087.37,2540.17,East
O200823,2025-01-09,C100241,P5001,Accessories Item 1,Accessories,306.1,4,0.0,1224.4,759.44,464.96,South
O200824,2025-05-17,C100930,P5008,Accessories Item 8,Accessories,497.2,6,0.0,2983.2,2330.94,652.26,East
O200825,2022-11-17,C100843,P3018,Furniture Item 18,Furniture,1136.61,2,0.0,2273.22,1707.52,565.7,Central
O200826,2024-10-31,C100351,P3020,Furniture Item 20,Furniture,1296.14,1,0.0,1296.14,855.34,440.8,South
O200827,2023-09-22,C100722,P3010,Furniture Item 10,Furniture,702.98,1,0.0,702.98,412.93,290.05,East
O200828,2025-07-22,C100023,P5020,Accessories Item 20,Accessories,75.35,3,0.0,226.05,156.34,69.71,South
O200829,2024-07-05,C100636,P2011,Technology Item 11,Technology,4293.44,2,0.0,8586.88,3650.17,4936.71,Central
O200830,2024-04-29,C100598,P3007,Furniture Item 7,Furniture,469.52,5,0.0,2347.6,1826.06,521.54,South
O200831,2024-06-18,C100043,P2014,Technology Item 14,Technology,3038.06,2,0.0,6076.12,3761.31,2314.81,West
O200832,2025-05-09,C100466,P1002,Office Supplies Item 2,Office Supplies,357.2,1,0.2,285.76,171.77,113.99,East
O200833,2025-02-19,C100040,P4007,Consumables Item 7,Consumables,334.97,3,0.1,904.42,466.98,437.44,South
O200834,2023-10-10,C100303,P5014,Accessories Item 14,Accessories,784.72,3,0.15,2001.04,803.13,1197.91,Central
O200835,2025-03-08,C100681,P4012,Consumables Item 12,Consumables,605.54,1,0.0,605.54,257.05,348.49,East
O200836,2024-01-19,C100175,P3012,Furniture Item 12,Furniture,806.55,6,0.05,4597.33,2322.59,2274.74,South
O200837,2023-06-10,C100999,P1007,Office Supplies Item 7,Office Supplies,1432.06,6,0.0,8592.36,5298.21,3294.15,South
O200838,2024-06-14,C100532,P4016,Consumables Item 16,Consumables,924.52,2,0.1,1664.14,721.29,942.85,West
O200839,2025-08-27,C100461,P1019,Office Supplies Item 19,Office Supplies,414.61,4,0.0,1658.44,1308.21,350.23,East
O200840,2025-08-14,C100621,P5010,Accessories Item 10,Accessories,678.1,4,0.0,2712.4,1530.84,1181.56,Central
O200841,2022-11-16,C100193,P5012,Accessories Item 12,Accessories,531.07,3,0.0,1593.21,838.87,754.34,South
O200842,2024-04-07,C100244,P1015,Office Supplies Item 15,Office Supplies,1276.5,4,0.0,5106.0,3115.06,1990.94,East
O200843,2025-01-11,C100836,P4018,Consumables Item 18,Consumables,772.22,2,0.0,1544.44,657.92,886.52,Central
O200844,2022-11-21,C100280,P3008,Furniture Item 8,Furniture,774.16,2,0.2,1238.66,916.83,321.83,Central
O200845,2023-06-16,C100740,P1014,Office Supplies Item 14,Office Supplies,962.37,2,0.0,1924.74,1124.26,800.48,East
O200846,2025-08-04,C100036,P1003,Office Supplies Item 3,Office Supplies,468.91,5,0.1,2110.1,994.56,1115.54,West
O200847,2025-01-17,C100557,P3010,Furniture Item 10,Furniture,702.98,2,0.0,1405.96,653.34,752.62,East
O200848,2023-12-09,C100898,P5013,Accessories Item 13,Accessories,1059.89,1,0.05,1006.9,548.14,458.76,Central
O200849,2025-10-25,C100540,P3014,Furniture Item 14,Furniture,668.13,1,0.05,634.72,399.46,235.26,West
O200850,2024-01-11,C100154,P1006,Office Supplies Item 6,Office Supplies,309.21,3,0.0,927.63,525.75,401.88,East
O200851,2025-02-06,C100023,P3009,Furniture Item 9,Furniture,1285.97,3,0.0,3857.91,2464.12,1393.79,South
O200852,2025-05-22,C100719,P2003,Technology Item 3,Technology,1102.81,2,0.05,2095.34,1429.42,665.92,West
O200853,2023-07-17,C100932,P5012,Accessories Item 12,Accessories,531.07,2,0.0,1062.14,742.86,319.28,Central
O200854,2023-02-11,C100091,P4018,Consumables Item 18,Consumables,772.22,3,0.0,2316.66,1298.22,1018.44,Central
O200855,2025-07-20,C100390,P4018,Consumables Item 18,Consumables,772.22,2,0.0,1544.44,1060.72,483.72,East
O200856,2024-12-08,C100931,P1020,Office Supplies Item 20,Office Supplies,891.62,2,0.0,1783.24,814.23,969.01,East
O200857,2025-01-21,C100359,P4017,Consumables Item 17,Consumables,267.63,2,0.0,535.26,323.96,211.3,East
O200858,2023-06-14,C100550,P5011,Accessories Item 11,Accessories,385.85,3,0.0,1157.55,496.6,660.95,West
O200859,2025-05-31,C100931,P3020,Furniture Item 20,Furniture,1296.14,2,0.1,2333.05,1161.02,1172.03,South
O200860,2024-02-06,C100228,P5019,Accessories Item 19,Accessories,123.42,3,0.1,333.23,211.03,122.2,Central
O200861,2023-06-25,C100202,P3005,Furniture Item 5,Furniture,764.38,2,0.0,1528.76,1064.27,464.49,South
O200862,2025-09-15,C100350,P4001,Consumables Item 1,Consumables,1495.23,3,0.0,4485.69,1965.29,2520.4,Central
O200863,2024-03-20,C100821,P3016,Furniture Item 16,Furniture,445.94,3,0.0,1337.82,645.94,691.88,East
O200864,2025-01-22,C100766,P1002,Office Supplies Item 2,Office Supplies,357.2,1,0.0,357.2,284.6,72.6,West
O200865,2024-12-06,C100038,P3005,Furniture Item 5,Furniture,764.38,5,0.1,3439.71,1840.46,1599.25,East
O200866,2024-07-26,C100733,P2020,Technology Item 20,Technology,2640.06,6,0.05,15048.34,7729.07,7319.27,East
