ticket_id,created_at,resolved_at,priority,status,assigned_agent,resolution_hours,sla_met,category
T301341,2025-02-07,2025-02-07 05:33:10.459062841,Low,Resolved,Agent_11,5.55,1,HR
T301342,2025-09-30,2025-09-30 03:08:01.652924579,High,Closed,Agent_20,3.13,1,Logistics
T301343,2023-03-01,2023-03-02 15:56:43.932514774,Low,Resolved,Agent_3,39.95,1,Logistics
T301344,2023-12-30,2023-12-30 08:30:50.325800155,High,Open,Agent_16,8.51,1,Technical
T301345,2022-11-04,2022-11-05 22:46:38.108863503,Medium,Open,Agent_20,46.78,1,Technical
T301346,2024-08-04,2024-08-04 01:00:00.000000000,Critical,Resolved,Agent_8,1.0,1,Billing
T301347,2025-08-19,2025-08-19 05:32:32.028739059,High,Resolved,Agent_20,5.54,1,Technical
T301348,2025-01-27,2025-01-28 06:58:52.298049863,High,Resolved,Agent_15,30.98,0,Logistics
T301349,2023-05-02,2023-05-05 04:15:18.171840194,Low,Closed,Agent_14,76.26,0,Other
T301350,2024-03-13,2024-03-14 19:39:57.160247825,Low,Resolved,Agent_14,43.67,1,Technical
T301351,2023-01-11,2023-01-13 22:20:04.744153443,Low,Resolved,Agent_8,70.33,1,Logistics
T301352,2023-01-09,2023-01-09 14:16:39.126024146,Medium,Closed,Agent_1,14.28,1,Logistics
T301353,2024-06-03,2024-06-05 09:58:28.721564338,Medium,Closed,Agent_16,57.97,0,Other
T301354,2023-03-03,2023-03-04 19:56:26.683879707,Low,Resolved,Agent_12,43.94,1,Logistics
T301355,2023-11-27,2023-11-28 04:32:55.404390251,Medium,Closed,Agent_14,28.55,1,Logistics
T301356,2025-05-03,2025-05-05 02:39:52.612429397,Low,Resolved,Agent_9,50.66,1,Billing
T301357,2023-11-03,2023-11-04 02:48:35.304593734,Medium,Closed,Agent_14,26.81,1,Technical
T301358,2024-02-01,2024-02-02 00:35:26.175027236,Medium,Closed,Agent_13,24.59,1,Technical
T301359,2023-05-02,2023-05-02 01:00:00.000000000,High,Closed,Agent_19,1.0,1,HR
T301360,2025-10-31,2025-10-31 22:13:22.966059893,Medium,Open,Agent_16,22.22,1,Technical
T301361,2024-03-26,2024-03-26 09:10:41.526393529,Critical,Resolved,Agent_19,9.18,0,Technical
T301362,2025-08-28,2025-08-28 01:00:00.000000000,Critical,Open,Agent_17,1.0,1,Other
T301363,2025-10-31,2025-11-02 05:20:34.929072877,Medium,Resolved,Agent_5,53.34,0,HR
T301364,2024-10-24,2024-10-30 01:59:20.011154508,Low,Resolved,Agent_3,145.99,0,Logistics
T301365,2022-12-16,2022-12-16 06:35:05.419195904,Low,Resolved,Agent_1,6.58,1,Billing
T301366,2024-06-15,2024-06-15 09:11:23.862331255,High,Resolved,Agent_7,9.19,1,Billing
T301367,2025-05-28,2025-05-28 02:48:46.447569384,Medium,Closed,Agent_7,2.81,1,Billing
T301368,2024-12-12,2024-12-12 15:58:08.900586636,Low,Resolved,Agent_17,15.97,1,Logistics
T301369,2024-02-25,2024-02-26 22:37:58.572862629,Low,Open,Agent_7,46.63,1,Technical
T301370,2024-08-16,2024-08-16 17:18:59.051640789,Low,Closed,Agent_13,17.32,1,Billing
T301371,2023-06-25,2023-06-25 21:50:23.488191726,Low,Resolved,Agent_13,21.84,1,Logistics
T301372,2025-07-18,2025-07-20 17:48:20.541069564,Low,Resolved,Agent_10,65.81,1,Billing
T301373,2024-09-17,2024-09-17 20:32:06.128126994,Medium,Resolved,Agent_20,20.54,1,Technical
T301374,2023-01-03,2023-01-04 11:02:07.424487898,Low,Resolved,Agent_2,35.04,1,Logistics
T301375,2023-08-06,2023-08-06 04:42:06.576695617,High,Resolved,Agent_6,4.7,1,Logistics
T301376,2022-12-20,2022-12-21 05:13:47.094651322,Medium,Resolved,Agent_7,29.23,1,Other
T301377,2023-06-03,2023-06-03 06:37:08.673543912,High,Resolved,Agent_13,6.62,1,Technical
T301378,2022-12-06,2022-12-10 13:57:28.969915057,Low,Closed,Agent_8,109.96,0,Technical
T301379,2024-01-05,2024-01-05 22:05:13.533703275,Medium,Resolved,Agent_13,22.09,1,Technical
T301380,2024-03-19,2024-03-20 13:05:51.459338548,Low,Resolved,Agent_11,37.1,1,Technical
T301381,2023-07-07,2023-07-07 19:30:10.129826349,High,Resolved,Agent_10,19.5,1,HR
T301382,2024-11-03,2024-11-04 07:53:36.165790762,Low,Resolved,Agent_4,31.89,1,Other
T301383,2025-01-13,2025-01-13 03:55:48.696582264,High,Open,Agent_10,3.93,1,Other
T301384,2024-02-11,2024-02-11 02:01:20.645618194,High,Resolved,Agent_17,2.02,1,Technical
T301385,2024-11-30,2024-12-01 15:36:21.079944551,Low,Resolved,Agent_8,39.61,1,Logistics
T301386,2024-03-24,2024-03-25 02:33:01.879977110,Low,Resolved,Agent_20,26.55,1,Technical
T301387,2024-10-26,2024-10-26 12:09:18.302285394,Medium,Resolved,Agent_5,12.16,1,Technical
T301388,2025-01-18,2025-01-18 10:19:00.881700795,Medium,Resolved,Agent_20,10.32,1,Billing
T301389,2023-04-15,2023-04-16 02:43:31.592665209,Medium,Resolved,Agent_15,26.73,1,Billing
T301390,2025-10-15,2025-10-16 11:07:48.967884888,Low,Resolved,Agent_10,35.13,1,Technical
T301391,2025-02-23,2025-02-23 18:29:34.985745639,Medium,Resolved,Agent_19,18.49,1,Billing
T301392,2025-08-08,2025-08-08 17:40:50.826133186,Low,Closed,Agent_18,17.68,1,HR
T301393,2024-04-29,2024-04-30 21:38:55.239409507,Low,Resolved,Agent_12,45.65,1,Logistics
T301394,2023-01-02,2023-01-03 00:48:06.275946983,Low,Resolved,Agent_2,24.8,1,Logistics
T301395,2024-10-02,2024-10-02 17:36:32.431296943,High,Resolved,Agent_7,17.61,1,Billing
T301396,2024-05-08,2024-05-08 18:05:47.696326182,Medium,Resolved,Agent_11,18.1,1,Logistics
T301397,2024-06-29,2024-06-29 08:12:04.563111432,Medium,Open,Agent_15,8.2,1,Logistics
T301398,2023-03-28,2023-03-28 07:40:22.340929885,Low,Closed,Agent_12,7.67,1,Technical
T301399,2023-09-04,2023-09-04 14:26:42.409951280,High,Closed,Agent_10,14.45,1,Logistics
T301400,2023-02-06,2023-02-06 22:15:43.271945405,Low,Resolved,Agent_13,22.26,1,HR
T301401,2025-10-01,2025-10-01 03:15:08.171240626,Low,Resolved,Agent_2,3.25,1,Logistics
T301402,2023-09-12,2023-09-12 14:47:05.597521877,Critical,Resolved,Agent_15,14.78,0,Technical
T301403,2024-11-23,2024-11-23 23:27:46.673545367,Low,Resolved,Agent_8,23.46,1,Technical
T301404,2024-06-12,2024-06-13 08:53:05.076765976,Medium,Resolved,Agent_6,32.88,1,Technical
T301405,2025-09-21,2025-09-22 05:28:50.173275000,Low,Closed,Agent_4,29.48,1,Other
T301406,2025-05-22,2025-05-26 10:21:18.065480198,Low,Resolved,Agent_8,106.36,0,HR
T301407,2024-09-09,2024-09-09 01:24:58.156105461,Low,Closed,Agent_20,1.42,1,Billing
T301408,2025-09-19,2025-09-19 03:36:13.125054212,High,Closed,Agent_5,3.6,1,Logistics
T301409,2024-09-11,2024-09-12 13:52:47.663852924,Low,Resolved,Agent_20,37.88,1,Billing
T301410,2025-03-20,2025-03-20 18:44:25.008628795,Low,Resolved,Agent_8,18.74,1,Technical
T301411,2023-11-28,2023-11-28 16:17:22.620809953,High,Resolved,Agent_14,16.29,1,HR
T301412,2025-09-21,2025-09-21 13:59:35.226182156,High,Closed,Agent_17,13.99,1,Technical
T301413,2024-09-26,2024-09-26 01:14:27.864762526,Low,Resolved,Agent_20,1.24,1,Technical
T301414,2025-06-29,2025-06-30 20:02:36.796842845,Low,Resolved,Agent_2,44.04,1,Technical
T301415,2025-05-07,2025-05-08 19:22:21.765183967,Medium,Resolved,Agent_19,43.37,1,Technical
T301416,2025-02-26,2025-02-26 09:06:06.758810266,Medium,Resolved,Agent_4,9.1,1,HR
T301417,2025-06-05,2025-06-05 07:12:13.436143415,Low,Resolved,Agent_14,7.2,1,HR
T301418,2025-07-09,2025-07-10 08:10:23.117136848,Medium,Closed,Agent_7,32.17,1,HR
T301419,2023-12-12,2023-12-14 07:21:53.470316780,Medium,Resolved,Agent_16,55.36,0,Technical
T301420,2023-08-01,2023-08-03 03:20:52.045615418,Low,Resolved,Agent_10,51.35,1,Logistics
T301421,2024-11-10,2024-11-11 20:54:21.846463372,Medium,Closed,Agent_11,44.91,1,Billing
T301422,2024-05-02,2024-05-08 14:51:06.666646636,Medium,Resolved,Agent_5,158.85,0,Technical
T301423,2022-12-31,2022-12-31 16:36:21.897379503,Medium,Escalated,Agent_12,16.61,1,Technical
T301424,2024-03-27,2024-03-29 17:42:27.611379656,Medium,Resolved,Agent_15,65.71,0,Technical
T301425,2025-10-19,2025-10-19 20:15:46.959339632,Low,Closed,Agent_10,20.26,1,Billing
T301426,2025-04-20,2025-04-21 08:51:24.874579864,Medium,Closed,Agent_2,32.86,1,Billing
T301427,2023-11-15,2023-11-16 03:48:29.738473931,High,Closed,Agent_18,27.81,0,Logistics
T301428,2023-10-13,2023-10-13 17:39:32.627988650,Medium,Resolved,Agent_11,17.66,1,Technical
T301429,2023-12-04,2023-12-04 23:38:02.383526767,Medium,Resolved,Agent_5,23.63,1,Billing
T301430,2022-11-07,2022-11-10 12:33:20.690523401,Medium,Resolved,Agent_6,84.56,0,Technical
T301431,2025-05-17,2025-05-17 13:53:03.541995085,Low,Closed,Agent_13,13.88,1,Technical
T301432,2025-06-12,2025-06-12 21:07:15.838639548,Low,Resolved,Agent_17,21.12,1,Technical
T301433,2025-09-09,2025-09-09 17:45:19.754438217,High,Resolved,Agent_16,17.76,1,Other
T301434,2023-09-23,2023-09-23 10:00:27.652815442,Medium,Closed,Agent_1,10.01,1,Technical
T301435,2024-08-15,2024-08-15 08:20:11.006055552,High,Resolved,Agent_13,8.34,1,Other
T301436,2023-03-23,2023-03-23 02:29:06.756724609,Low,Closed,Agent_10,2.49,1,Billing
T301437,2023-11-29,2023-11-30 16:00:32.706033963,Low,Resolved,Agent_13,40.01,1,Billing
T301438,2024-02-26,2024-02-26 11:49:37.924986870,High,Resolved,Agent_20,11.83,1,Logistics
T301439,2025-07-14,2025-07-14 04:08:18.228812283,Low,Resolved,Agent_18,4.14,1,Logistics
T301440,2024-03-05,2024-03-05 03:21:18.050627102,High,Closed,Agent_18,3.36,1,Technical
T301441,2025-06-08,2025-06-09 03:15:02.950001967,Low,Open,Agent_4,27.25,1,Technical
T301442,2023-12-17,2023-12-17 09:07:07.353747493,Critical,Resolved,Agent_3,9.12,0,Logistics
T301443,2023-10-20,2023-10-20 01:00:00.000000000,High,Escalated,Agent_16,1.0,1,Other
T301444,2024-01-06,2024-01-06 09:39:35.462593851,Medium,Resolved,Agent_7,9.66,1,Other
T301445,2022-11-03,2022-11-03 01:00:00.000000000,Medium,Resolved,Agent_7,1.0,1,Logistics
T301446,2025-06-13,2025-06-13 17:40:46.075746532,Medium,Resolved,Agent_2,17.68,1,Logistics
T301447,2023-03-11,2023-03-11 08:17:18.308792159,High,Closed,Agent_16,8.29,1,HR
T301448,2025-08-20,2025-08-21 09:47:32.549865801,Medium,Resolved,Agent_5,33.79,1,Logistics
T301449,2023-04-09,2023-04-09 01:00:00.000000000,Critical,Open,Agent_8,1.0,1,Other
T301450,2022-11-17,2022-11-19 20:14:41.985131268,Low,Resolved,Agent_8,68.24,1,HR
T301451,2023-10-22,2023-10-24 05:14:37.773154327,Medium,Resolved,Agent_11,53.24,0,Logistics
T301452,2025-09-21,2025-09-21 18:19:48.123777470,Low,Resolved,Agent_20,18.33,1,Technical
T301453,2025-04-07,2025-04-07 19:29:16.930524891,Low,Escalated,Agent_10,19.49,1,Technical
T301454,2024-02-26,2024-02-26 01:00:00.000000000,Low,Resolved,Agent_1,1.0,1,HR
T301455,2024-07-02,2024-07-03 02:54:25.419781504,Low,Resolved,Agent_6,26.91,1,Technical
T301456,2024-12-12,2024-12-13 21:34:10.604298087,Low,Resolved,Agent_7,45.57,1,Billing
T301457,2025-03-06,2025-03-06 06:16:59.591576604,Low,Closed,Agent_17,6.28,1,Technical
T301458,2025-01-04,2025-01-04 06:25:22.923299648,Critical,Resolved,Agent_16,6.42,0,Other
T301459,2025-06-19,2025-06-19 10:55:37.965297799,Medium,Resolved,Agent_14,10.93,1,Logistics
T301460,2025-01-10,2025-01-12 05:39:13.879488359,Low,Resolved,Agent_3,53.65,1,Billing
T301461,2023-10-08,2023-10-08 03:28:11.115100472,High,Resolved,Agent_9,3.47,1,Billing
T301462,2023-12-11,2023-12-12 11:45:43.299555811,Medium,Resolved,Agent_10,35.76,1,Logistics
T301463,2024-05-13,2024-05-14 14:12:22.189418455,Low,Resolved,Agent_3,38.21,1,Technical
T301464,2024-05-30,2024-05-30 18:17:03.281799113,Medium,Resolved,Agent_12,18.28,1,Billing
T301465,2023-06-09,2023-06-10 08:08:51.180432079,Low,Resolved,Agent_4,32.15,1,Other
T301466,2023-03-27,2023-03-30 16:33:36.194495441,Low,Closed,Agent_12,88.56,0,Logistics
T301467,2025-07-28,2025-07-29 14:47:03.707888699,Low,Resolved,Agent_13,38.78,1,Logistics
T301468,2024-03-05,2024-03-05 08:20:45.844203779,Low,Resolved,Agent_7,8.35,1,HR
T301469,2023-10-19,2023-10-19 23:35:29.570695931,Medium,Resolved,Agent_19,23.59,1,Technical
T301470,2025-08-07,2025-08-07 17:19:17.034614863,Medium,Resolved,Agent_18,17.32,1,Technical
T301471,2023-01-20,2023-01-20 01:42:51.019965623,Medium,Resolved,Agent_18,1.71,1,Technical
T301472,2025-03-19,2025-03-19 20:52:54.707918934,Medium,Resolved,Agent_9,20.88,1,Other
T301473,2024-10-05,2024-10-05 03:58:12.812377725,Low,Resolved,Agent_7,3.97,1,Billing
T301474,2024-01-08,2024-01-10 13:56:16.443687777,Low,Resolved,Agent_7,61.94,1,Logistics
T301475,2024-11-09,2024-11-11 03:03:05.862757782,Low,Closed,Agent_13,51.05,1,Technical
T301476,2024-03-24,2024-03-24 16:18:50.415379698,Medium,Resolved,Agent_6,16.31,1,HR
T301477,2024-06-16,2024-06-16 16:34:38.352077782,High,Resolved,Agent_7,16.58,1,HR
T301478,2025-05-01,2025-05-01 15:49:03.818500512,Low,Closed,Agent_13,15.82,1,Billing
T301479,2024-02-23,2024-02-23 03:32:53.378735470,Critical,Resolved,Agent_20,3.55,1,Technical
T301480,2024-11-24,2024-11-24 01:00:00.000000000,Low,Resolved,Agent_6,1.0,1,Billing
T301481,2024-10-27,2024-10-29 05:22:16.115554016,High,Resolved,Agent_17,53.37,0,Technical
T301482,2023-10-12,2023-10-12 01:00:00.000000000,High,Resolved,Agent_20,1.0,1,Other
T301483,2025-06-12,2025-06-12 05:17:43.833801177,Low,Resolved,Agent_18,5.3,1,Billing
T301484,2023-02-13,2023-02-14 08:46:57.272080509,Low,Resolved,Agent_20,32.78,1,Technical
T301485,2024-12-27,2024-12-27 22:37:46.544784879,Low,Resolved,Agent_8,22.63,1,HR
T301486,2025-01-03,2025-01-04 12:28:53.580366193,Low,Resolved,Agent_18,36.48,1,Other
T301487,2023-11-28,2023-11-29 19:14:42.346590751,Medium,Closed,Agent_15,43.25,1,Logistics
T301488,2023-05-15,2023-05-15 04:08:42.373993848,Medium,Resolved,Agent_1,4.15,1,HR
T301489,2023-12-27,2023-12-28 00:29:18.330682517,Medium,Escalated,Agent_1,24.49,1,Technical
T301490,2025-03-30,2025-03-30 01:00:00.000000000,Medium,Escalated,Agent_7,1.0,1,Technical
T301491,2023-06-06,2023-06-09 02:55:16.629538220,Low,Open,Agent_16,74.92,0,Billing
T301492,2023-04-02,2023-04-02 20:17:22.908865433,High,Resolved,Agent_20,20.29,1,Technical
T301493,2022-12-07,2022-12-07 22:53:51.259401403,Low,Resolved,Agent_14,22.9,1,Technical
T301494,2024-09-20,2024-09-20 02:17:03.276678588,High,Resolved,Agent_12,2.28,1,Technical
T301495,2024-10-12,2024-10-15 07:59:02.075474001,Low,Resolved,Agent_5,79.98,0,Billing
T301496,2023-09-06,2023-09-10 19:09:40.984004338,Low,Resolved,Agent_7,115.16,0,Technical
T301497,2023-07-08,2023-07-08 03:45:29.060122431,Low,Resolved,Agent_12,3.76,1,Technical
T301498,2025-05-30,2025-05-31 17:37:04.617587718,Low,Resolved,Agent_19,41.62,1,Other
T301499,2024-11-09,2024-11-14 13:35:21.985263650,Low,Closed,Agent_5,133.59,0,Other
T301500,2024-07-17,2024-07-18 00:46:11.959925320,Medium,Resolved,Agent_7,24.77,1,Billing
T301501,2023-01-31,2023-02-03 10:23:44.835955808,Low,Resolved,Agent_7,82.4,0,Billing
T301502,2024-05-28,2024-05-28 12:32:03.878080714,Low,Open,Agent_13,12.53,1,HR
T301503,2024-02-27,2024-02-27 05:10:55.271551464,Low,Resolved,Agent_20,5.18,1,Billing
T301504,2025-02-11,2025-02-11 11:19:32.690480871,Medium,Resolved,Agent_17,11.33,1,Other
T301505,2023-08-29,2023-08-29 12:03:54.050375717,Medium,Resolved,Agent_5,12.07,1,Technical
T301506,2024-03-02,2024-03-02 09:15:23.001320113,Critical,Open,Agent_14,9.26,0,Technical
T301507,2024-02-27,2024-02-28 01:01:33.054373463,Low,Resolved,Agent_11,25.03,1,Logistics
T301508,2024-08-09,2024-08-09 03:14:22.967168293,High,Resolved,Agent_20,3.24,1,Technical
T301509,2024-05-04,2024-05-08 08:22:41.938884920,Low,Closed,Agent_19,104.38,0,Billing
T301510,2024-02-06,2024-02-09 01:15:38.810388499,Low,Resolved,Agent_4,73.26,0,HR
T301511,2023-08-30,2023-08-31 02:24:44.842844690,Medium,Escalated,Agent_17,26.41,1,Other
T301512,2023-12-23,2023-12-23 11:08:22.407439635,Low,Closed,Agent_17,11.14,1,Logistics
T301513,2023-01-07,2023-01-07 11:00:01.742190625,Low,Resolved,Agent_3,11.0,1,HR
T301514,2022-12-27,2022-12-28 08:26:53.730153393,Low,Escalated,Agent_14,32.45,1,Other
T301515,2023-05-20,2023-05-20 18:10:03.392732576,Medium,Resolved,Agent_6,18.17,1,Technical
T301516,2024-06-21,2024-06-21 14:12:01.560422317,Low,Open,Agent_10,14.2,1,Technical
T301517,2025-02-07,2025-02-07 06:19:12.701401950,Low,Resolved,Agent_17,6.32,1,Technical
T301518,2025-09-28,2025-09-28 02:42:28.198327540,Critical,Resolved,Agent_2,2.71,1,Billing
T301519,2023-03-15,2023-03-16 02:54:16.442965742,Low,Closed,Agent_12,26.9,1,Logistics
T301520,2025-03-12,2025-03-12 02:35:26.437101990,Low,Resolved,Agent_16,2.59,1,Billing
T301521,2024-12-13,2024-12-13 19:57:28.653433142,Medium,Closed,Agent_16,19.96,1,Billing
T301522,2025-06-07,2025-06-07 01:00:00.000000000,Low,Resolved,Agent_3,1.0,1,Technical
T301523,2024-06-17,2024-06-17 07:52:01.890332277,Low,Closed,Agent_18,7.87,1,Billing
T301524,2023-06-01,2023-06-01 01:00:00.000000000,Critical,Resolved,Agent_7,1.0,1,Billing
T301525,2024-12-26,2024-12-28 07:50:22.651145139,Low,Resolved,Agent_10,55.84,1,Billing
T301526,2024-03-16,2024-03-16 15:58:03.769323247,Medium,Resolved,Agent_8,15.97,1,HR
T301527,2023-04-20,2023-04-23 14:47:21.455151816,Low,Resolved,Agent_18,86.79,0,Logistics
T301528,2023-12-25,2023-12-25 14:46:06.909542020,Low,Closed,Agent_17,14.77,1,HR
T301529,2025-02-01,2025-02-01 11:20:58.501275827,Low,Closed,Agent_3,11.35,1,HR
T301530,2022-11-21,2022-11-22 14:58:35.255171286,Medium,Resolved,Agent_8,38.98,1,Other
T301531,2023-08-17,2023-08-17 14:05:47.395309300,Medium,Resolved,Agent_20,14.1,1,Billing
T301532,2024-07-14,2024-07-14 15:23:06.372969694,Low,Resolved,Agent_5,15.39,1,Other
T301533,2023-02-15,2023-02-15 13:00:05.585771639,Medium,Closed,Agent_20,13.0,1,Technical
T301534,2024-09-19,2024-09-19 13:17:33.594426717,Medium,Resolved,Agent_12,13.29,1,Billing
T301535,2025-06-02,2025-06-02 20:22:23.547560969,Medium,Resolved,Agent_6,20.37,1,Logistics
T301536,2023-08-13,2023-08-13 01:50:34.489820591,Low,Resolved,Agent_10,1.84,1,Technical
T301537,2024-07-13,2024-07-13 13:40:39.565485674,Low,Resolved,Agent_10,13.68,1,Billing
T301538,2024-12-22,2024-12-22 07:32:54.318834835,High,Resolved,Agent_1,7.55,1,Billing
T301539,2024-10-28,2024-10-28 18:45:23.862187958,Medium,Resolved,Agent_9,18.76,1,Technical
T301540,2025-02-05,2025-02-05 08:17:52.465046852,Low,Resolved,Agent_18,8.3,1,HR
T301541,2023-03-12,2023-03-12 05:09:53.556027087,Medium,Resolved,Agent_3,5.16,1,Technical
T301542,2023-10-05,2023-10-07 14:25:25.437732085,Low,Resolved,Agent_1,62.42,1,Logistics
T301543,2023-06-09,2023-06-12 01:54:22.244350471,Low,Closed,Agent_10,73.91,0,Billing
T301544,2024-12-21,2024-12-21 03:44:58.376085131,Low,Closed,Agent_3,3.75,1,Technical
T301545,2025-02-26,2025-03-02 14:43:01.275704930,Medium,Closed,Agent_18,110.72,0,Billing
T301546,2023-01-16,2023-01-16 13:37:21.886903838,Medium,Resolved,Agent_7,13.62,1,HR
T301547,2024-06-27,2024-06-28 18:18:06.547179042,Low,Resolved,Agent_7,42.3,1,Other
T301548,2024-06-14,2024-06-14 10:48:23.438138561,High,Resolved,Agent_10,10.81,1,Technical
T301549,2022-12-20,2022-12-20 10:11:32.455808860,Medium,Closed,Agent_13,10.19,1,Other
T301550,2024-11-17,2024-11-17 18:53:16.607240070,Medium,Resolved,Agent_4,18.89,1,Logistics
T301551,2023-09-28,2023-09-29 18:01:49.510536220,Low,Resolved,Agent_12,42.03,1,Billing
T301552,2024-09-08,2024-09-08 08:34:54.475855430,Critical,Resolved,Agent_3,8.58,0,Technical
T301553,2025-07-23,2025-07-24 02:01:05.847758457,Medium,Resolved,Agent_16,26.02,1,HR
T301554,2025-06-15,2025-06-15 14:12:12.692943212,Medium,Resolved,Agent_11,14.2,1,Technical
T301555,2023-09-17,2023-09-17 02:32:54.172864375,High,Resolved,Agent_3,2.55,1,Technical
T301556,2024-04-12,2024-04-12 01:00:00.000000000,Medium,Resolved,Agent_8,1.0,1,Technical
T301557,2025-03-17,2025-03-19 02:38:46.992883909,Low,Resolved,Agent_7,50.65,1,Technical
T301558,2024-11-10,2024-11-10 03:53:49.685218859,Critical,Closed,Agent_14,3.9,1,Billing
T301559,2024-10-16,2024-10-22 17:38:26.388558556,Low,Closed,Agent_2,161.64,0,Logistics
T301560,2024-01-07,2024-01-07 04:58:03.437150429,Low,Open,Agent_10,4.97,1,Logistics
T301561,2025-07-29,2025-07-29 01:00:00.000000000,High,Resolved,Agent_3,1.0,1,Logistics
T301562,2023-11-15,2023-11-15 04:48:00.974139541,Medium,Open,Agent_11,4.8,1,Logistics
T301563,2023-07-15,2023-07-15 22:42:04.402738779,Low,Closed,Agent_19,22.7,1,Technical
T301564,2023-12-02,2023-12-02 09:14:38.453008980,Low,Resolved,Agent_8,9.24,1,Billing
T301565,2024-12-28,2024-12-29 05:55:12.116810916,Low,Closed,Agent_20,29.92,1,HR
T301566,2023-07-15,2023-07-15 19:55:24.615265281,Low,Resolved,Agent_5,19.92,1,Technical
T301567,2025-06-30,2025-07-15 04:10:27.351242059,Low,Resolved,Agent_9,364.17,0,Logistics
T301568,2023-04-08,2023-04-14 19:18:36.172905019,Low,Closed,Agent_13,163.31,0,Billing
T301569,2025-02-06,2025-02-06 10:53:31.809187142,Medium,Closed,Agent_11,10.89,1,Billing
T301570,2025-07-10,2025-07-13 03:23:36.175885425,Low,Closed,Agent_2,75.39,0,Billing
T301571,2023-05-22,2023-05-22 13:16:37.720315060,Low,Resolved,Agent_12,13.28,1,Logistics
T301572,2024-09-18,2024-09-18 02:51:18.330841894,Low,Resolved,Agent_3,2.86,1,Logistics
T301573,2023-01-21,2023-01-21 01:00:00.000000000,Critical,Resolved,Agent_15,1.0,1,Logistics
T301574,2025-09-14,2025-09-14 01:00:00.000000000,Medium,Resolved,Agent_1,1.0,1,Other
T301575,2025-05-18,2025-05-20 15:54:53.659545270,Low,Closed,Agent_11,63.91,1,Billing
T301576,2022-11-18,2022-11-18 20:06:23.987352654,Low,Resolved,Agent_10,20.11,1,Billing
T301577,2025-06-18,2025-06-19 17:40:19.231044064,Medium,Resolved,Agent_3,41.67,1,Billing
T301578,2025-04-05,2025-04-09 03:22:03.004052368,Low,Resolved,Agent_14,99.37,0,Technical
T301579,2022-11-21,2022-11-21 04:22:29.455733915,High,Resolved,Agent_16,4.37,1,HR
T301580,2025-07-24,2025-07-24 08:11:27.010879259,Medium,Resolved,Agent_9,8.19,1,HR
T301581,2024-07-30,2024-07-30 17:40:01.693772277,Low,Resolved,Agent_14,17.67,1,Technical
T301582,2025-05-25,2025-05-25 15:29:06.320746300,Medium,Resolved,Agent_1,15.49,1,Logistics
T301583,2024-11-05,2024-11-05 01:00:00.000000000,Low,Resolved,Agent_1,1.0,1,HR
T301584,2024-07-25,2024-07-25 01:00:00.000000000,Low,Closed,Agent_4,1.0,1,Logistics
T301585,2024-08-01,2024-08-03 15:49:53.465061236,Low,Resolved,Agent_1,63.83,1,Technical
T301586,2024-01-20,2024-01-20 19:48:58.136990811,High,Open,Agent_19,19.82,1,Logistics
T301587,2023-08-14,2023-08-14 10:57:32.991136116,Low,Resolved,Agent_12,10.96,1,Logistics
T301588,2025-03-17,2025-03-17 21:37:34.985524387,Medium,Escalated,Agent_20,21.63,1,Logistics
T301589,2024-08-26,2024-08-26 02:55:12.988086750,High,Resolved,Agent_4,2.92,1,Technical
T301590,2023-05-19,2023-05-20 07:48:05.321901028,Medium,Resolved,Agent_9,31.8,1,Technical
T301591,2024-12-24,2024-12-25 02:11:23.018811239,Low,Closed,Agent_7,26.19,1,Technical
T301592,2023-03-28,2023-03-29 17:31:31.117815139,Medium,Resolved,Agent_14,41.53,1,Billing
T301593,2023-11-02,2023-11-07 22:24:47.382459365,Low,Resolved,Agent_3,142.41,0,Technical
T301594,2023-06-09,2023-06-09 19:27:24.233155808,Medium,Open,Agent_15,19.46,1,Billing
T301595,2023-06-16,2023-06-20 14:50:44.042003916,Low,Escalated,Agent_11,110.85,0,Technical
T301596,2023-09-02,2023-09-02 01:39:00.058463833,Low,Resolved,Agent_10,1.65,1,Billing
T301597,2023-04-28,2023-04-28 14:54:30.163013254,Medium,Resolved,Agent_20,14.91,1,Other
T301598,2025-06-25,2025-06-25 16:48:14.089809759,Medium,Closed,Agent_15,16.8,1,Technical
T301599,2023-12-22,2023-12-23 01:48:05.775290895,Low,Resolved,Agent_17,25.8,1,Technical
T301600,2024-07-02,2024-07-02 04:32:14.188140675,High,Resolved,Agent_19,4.54,1,Billing
T301601,2024-07-20,2024-07-20 15:24:11.566041120,High,Resolved,Agent_11,15.4,1,Billing
T301602,2023-03-03,2023-03-03 19:18:27.592008724,Medium,Resolved,Agent_20,19.31,1,Logistics
T301603,2023-08-12,2023-08-12 01:00:00.000000000,Critical,Resolved,Agent_16,1.0,1,Billing
T301604,2024-10-07,2024-10-08 12:07:15.664156048,High,Open,Agent_4,36.12,0,Logistics
T301605,2022-11-03,2022-11-04 02:13:10.090384835,High,Closed,Agent_7,26.22,0,Billing
T301606,2024-11-29,2024-11-29 20:56:03.803926272,Low,Closed,Agent_11,20.93,1,Technical
T301607,2023-07-20,2023-07-20 13:33:57.440345558,Low,Resolved,Agent_20,13.57,1,Logistics
T301608,2023-09-28,2023-09-29 23:31:34.650077556,Low,Resolved,Agent_17,47.53,1,Other
T301609,2025-06-22,2025-06-22 01:00:00.000000000,High,Resolved,Agent_19,1.0,1,Technical
